student_id,full_name,gender,age,governorate,admission_cohort,track,attendance_rate,sessions_attended,total_sessions,exams_score,certificates_count,certificate_providers,freelancing_income_usd_total,freelancing_income_usd_monthly_est,projects_delivered,employment_status,internship_company,mentor_name,email,phone,github_url,linkedin_url,warnings_count,dropout_flag,graduated_flag,graduation_date
11632,Fatma Lotfy,F,21,Port Said,2025-01-01,Data Engineering,0.601,43,72,84.9,1,AWS,0.0,0.0,4,Full-time,ITWorx,Eng. Rania,fatma.lotfy1631@iti.eg,+2001072035887,https://github.com/fatmalotfy1631,https://www.linkedin.com/in/fatma-lotfy-1631/,4,0,0,
11633,Yehia Hegazy,M,25,Port Said,2022-04-01,Data Science,0.733,44,60,100.0,1,Google,37.35,3.11,7,Freelancer,,Eng. Ahmed,yehia.hegazy1632@iti.eg,+2001131832024,https://github.com/yehiahegazy1632,https://www.linkedin.com/in/yehia-hegazy-1632/,0,0,1,2022-08-19
11634,Ibrahim Ali,M,20,Ismailia,2024-04-01,Data Science,0.425,36,84,79.9,0,,0.0,0.0,5,Intern,Careem,Eng. Mona,ibrahim.ali1633@iti.eg,+2001160438656,https://github.com/ibrahimali1633,https://www.linkedin.com/in/ibrahim-ali-1633/,2,0,0,
11635,Sara Elmasry,F,23,Giza,2023-09-01,Web Application Development,0.71,43,60,100.0,0,,0.0,0.0,8,Full-time,Vodafone,Dr. Heba,sara.elmasry1634@iti.eg,+2001292432212,https://github.com/saraelmasry1634,https://www.linkedin.com/in/sara-elmasry-1634/,0,0,1,2024-01-19
11636,Nada Ali,F,24,Cairo,2022-09-01,Web Application Development,0.749,72,96,91.3,1,Microsoft,0.0,0.0,5,Full-time,DXC,Eng. Ahmed,nada.ali1635@iti.eg,+2001238942817,https://github.com/nadaali1635,https://www.linkedin.com/in/nada-ali-1635/,1,0,1,2023-04-13
11637,Lobna Kamal,F,23,Beni Suef,2023-03-01,Software Testing,0.694,50,72,74.8,1,DataCamp,0.0,0.0,3,Intern,Valu,Dr. Amr,lobna.kamal1636@iti.eg,+2001032286778,https://github.com/lobnakamal1636,https://www.linkedin.com/in/lobna-kamal-1636/,0,0,1,2023-08-16
11638,Khaled Gamal,M,21,Alexandria,2023-10-01,Data Engineering,0.72,52,72,89.5,2,"AWS,Google",0.0,0.0,2,Intern,Etisalat Misr,Dr. Karim,khaled.gamal1637@iti.eg,+2001591746764,https://github.com/khaledgamal1637,https://www.linkedin.com/in/khaled-gamal-1637/,1,0,1,2024-03-17
11639,Reem Hassan,F,27,Assiut,2024-08-01,Web Application Development,0.557,47,84,92.7,0,,33.24,33.24,5,Full-time,Instabug,Dr. Amr,reem.hassan1638@iti.eg,+2001535348720,https://github.com/reemhassan1638,https://www.linkedin.com/in/reem-hassan-1638/,0,0,0,
11640,Mahmoud Elsayed,M,24,Beheira,2023-10-01,Data Engineering,0.4,24,60,90.3,0,,0.0,0.0,3,Unemployed,,Dr. Heba,mahmoud.elsayed1639@iti.eg,+2001225057059,https://github.com/mahmoudelsayed1639,https://www.linkedin.com/in/mahmoud-elsayed-1639/,0,0,1,2024-02-18
11641,Hussein Farag,M,26,Qena,2023-07-01,AI Engineering,0.421,25,60,95.4,0,,37.64,6.27,1,Full-time,,Dr. Heba,hussein.farag1640@iti.eg,+2001272121430,https://github.com/husseinfarag1640,https://www.linkedin.com/in/hussein-farag-1640/,1,0,0,
11642,Hassan Elsayed,M,20,Qalyubia,2022-08-01,Web Application Development,0.482,46,96,85.1,1,Udacity,0.0,0.0,3,Unemployed,,Dr. Karim,hassan.elsayed1641@iti.eg,+2001071129891,https://github.com/hassanelsayed1641,https://www.linkedin.com/in/hassan-elsayed-1641/,2,0,0,
11643,Nour Said,F,23,Kafr El Sheikh,2024-04-01,Web Application Development,0.4,34,84,62.4,0,,0.0,0.0,4,Full-time,,Dr. Heba,nour.said1642@iti.eg,+2001145245932,https://github.com/noursaid1642,https://www.linkedin.com/in/nour-said-1642/,3,0,0,
11644,Khaled Hegazy,M,18,Port Said,2024-05-01,Cybersecurity,0.4,38,96,59.3,1,Google,0.0,0.0,3,Full-time,Orange,Eng. Ahmed,khaled.hegazy1643@iti.eg,+2001124981759,https://github.com/khaledhegazy1643,https://www.linkedin.com/in/khaled-hegazy-1643/,4,0,0,
11645,Yasmin Nasser,F,23,Qalyubia,2022-11-01,Software Testing,0.688,58,84,98.8,0,,0.0,0.0,5,Full-time,DXC,Eng. Rania,yasmin.nasser1644@iti.eg,+2001061605864,https://github.com/yasminnasser1644,https://www.linkedin.com/in/yasmin-nasser-1644/,1,0,1,2023-05-16
11646,Menna Farag,F,18,Ismailia,2022-12-01,Data Engineering,0.518,50,96,91.4,0,,9.65,4.83,4,Intern,DXC,Dr. Karim,menna.farag1645@iti.eg,+2001239518096,https://github.com/mennafarag1645,https://www.linkedin.com/in/menna-farag-1645/,1,0,0,
11647,Aya Hassan,F,31,Alexandria,2025-01-01,Data Engineering,0.42,35,84,70.6,2,"Microsoft,Udacity",0.0,0.0,4,Part-time,Valu,Eng. Mona,aya.hassan1646@iti.eg,+2001192378109,https://github.com/ayahassan1646,https://www.linkedin.com/in/aya-hassan-1646/,2,0,0,
11648,Sara Lotfy,F,18,Giza,2023-07-01,Data Science,0.4,29,72,68.3,2,"DataCamp,Microsoft",0.0,0.0,5,Part-time,,Eng. Ahmed,sara.lotfy1647@iti.eg,+2001590620926,https://github.com/saralotfy1647,https://www.linkedin.com/in/sara-lotfy-1647/,1,0,1,2023-12-16
11649,Asmaa Yousef,F,25,Monufia,2025-01-01,Power BI Development,0.698,59,84,94.0,1,IBM,0.0,0.0,4,Part-time,DXC,Eng. Mona,asmaa.yousef1648@iti.eg,+2001533802549,https://github.com/asmaayousef1648,https://www.linkedin.com/in/asmaa-yousef-1648/,0,0,1,2025-07-16
11650,Ibrahim Gamal,M,19,Kafr El Sheikh,2024-05-01,Cloud Engineering,0.719,52,72,80.3,5,"AWS,Udacity,Udemy",8.08,1.62,6,Full-time,Vodafone,Eng. Ahmed,ibrahim.gamal1649@iti.eg,+2001103650738,https://github.com/ibrahimgamal1649,https://www.linkedin.com/in/ibrahim-gamal-1649/,1,0,1,2024-10-16
11651,Omar Sami,M,21,Aswan,2022-08-01,Data Engineering,0.4,29,72,77.0,1,Udacity,0.0,0.0,1,Full-time,Orange,Dr. Amr,omar.sami1650@iti.eg,+2001043654321,https://github.com/omarsami1650,https://www.linkedin.com/in/omar-sami-1650/,2,0,0,
11652,Shaimaa Hegazy,F,23,Red Sea,2025-03-01,Data Analysis,0.457,33,72,86.6,1,Udemy,22.2,22.2,2,Freelancer,,Dr. Hossam,shaimaa.hegazy1651@iti.eg,+2001165062223,,https://www.linkedin.com/in/shaimaa-hegazy-1651/,1,0,1,2025-08-16
11653,Yasmin Gamal,F,28,Qalyubia,2024-02-01,Data Engineering,0.4,38,96,85.9,0,,0.0,0.0,6,Full-time,Vodafone,Dr. Amr,yasmin.gamal1652@iti.eg,+2001067559406,https://github.com/yasmingamal1652,https://www.linkedin.com/in/yasmin-gamal-1652/,2,0,0,
11654,Nour Shaker,F,22,Alexandria,2022-01-01,Data Science,0.46,28,60,86.7,0,,24.77,8.26,1,Unemployed,,Eng. Mona,nour.shaker1653@iti.eg,+2001123296815,https://github.com/nourshaker1653,https://www.linkedin.com/in/nour-shaker-1653/,2,0,0,
11655,Ibrahim Shaker,M,18,Qalyubia,2024-11-01,Data Engineering,0.735,62,84,68.7,1,Udacity,0.0,0.0,4,Intern,Careem,Eng. Ahmed,ibrahim.shaker1654@iti.eg,+2001281771555,https://github.com/ibrahimshaker1654,https://www.linkedin.com/in/ibrahim-shaker-1654/,2,0,1,2025-05-16
11656,Lobna Shaker,F,28,Cairo,2024-06-01,Data Science,0.844,61,72,67.8,0,,0.0,0.0,3,Further Study,,Dr. Karim,lobna.shaker1655@iti.eg,+2001148067652,https://github.com/lobnashaker1655,https://www.linkedin.com/in/lobna-shaker-1655/,0,0,1,2024-11-16
11657,Khaled Gamal,M,24,Monufia,2025-05-01,Cloud Engineering,0.698,42,60,84.7,2,"Coursera,Udemy",0.0,0.0,4,Unemployed,,Dr. Amr,khaled.gamal1656@iti.eg,+2001102878638,https://github.com/khaledgamal1656,https://www.linkedin.com/in/khaled-gamal-1656/,0,0,1,2025-09-18
11658,Heba Shaker,F,25,Giza,2025-07-01,AI Engineering,0.597,57,96,86.7,0,,0.0,0.0,4,Unemployed,,Eng. Rania,heba.shaker1657@iti.eg,+2001539997055,https://github.com/hebashaker1657,https://www.linkedin.com/in/heba-shaker-1657/,1,0,0,
11659,Sara Yousef,F,19,Assiut,2024-07-01,Data Science,0.804,48,60,94.5,1,,0.0,0.0,5,Intern,Careem,Dr. Hossam,sara.yousef1658@iti.eg,+2001259499198,https://github.com/sarayousef1658,https://www.linkedin.com/in/sara-yousef-1658/,1,0,1,2024-11-18
11660,Abdelrahman Hegazy,M,18,Luxor,2023-04-01,Data Analysis,0.605,44,72,94.0,3,"DataCamp,Google",0.0,0.0,7,Further Study,,Eng. Ahmed,abdelrahman.hegazy1659@iti.eg,+2001218241702,https://github.com/abdelrahmanhegazy1659,https://www.linkedin.com/in/abdelrahman-hegazy-1659/,0,0,1,2023-09-16
11661,Dina Fouad,F,25,Fayoum,2022-06-01,AI Engineering,0.7,50,72,86.9,2,"Coursera,IBM",0.0,0.0,3,Full-time,Orange,Dr. Amr,dina.fouad1660@iti.eg,,https://github.com/dinafouad1660,https://www.linkedin.com/in/dina-fouad-1660/,2,0,1,2022-11-16
11662,Mahmoud Ali,M,21,Aswan,2025-09-01,Data Engineering,0.407,39,96,96.1,0,,0.0,0.0,4,Unemployed,,Eng. Rania,mahmoud.ali1661@iti.eg,+2001158020899,https://github.com/mahmoudali1661,https://www.linkedin.com/in/mahmoud-ali-1661/,2,0,0,
11663,Shaimaa Mostafa,F,27,Suez,2022-02-01,Power BI Development,0.774,65,84,86.0,4,,0.0,0.0,2,Further Study,,Dr. Karim,shaimaa.mostafa1662@iti.eg,,https://github.com/shaimaamostafa1662,https://www.linkedin.com/in/shaimaa-mostafa-1662/,0,0,1,2022-08-16
11664,Amr Elmasry,M,27,Monufia,2025-08-01,Data Science,0.749,72,96,90.3,1,Udemy,0.0,0.0,4,Further Study,,Dr. Amr,amr.elmasry1663@iti.eg,+2001271728898,https://github.com/amrelmasry1663,https://www.linkedin.com/in/amr-elmasry-1663/,1,0,1,2026-03-13
11665,Mona Mostafa,F,18,Port Said,2025-01-01,Cybersecurity,0.456,44,96,65.2,0,,5.93,5.93,3,Unemployed,,Eng. Ahmed,mona.mostafa1664@iti.eg,+2001564785831,,https://www.linkedin.com/in/mona-mostafa-1664/,5,0,0,
11666,Ibrahim Saleh,M,31,Alexandria,2022-05-01,Data Engineering,0.774,46,60,86.9,2,"DataCamp,Udacity",0.0,0.0,6,Full-time,SWVL,Eng. Mona,ibrahim.saleh1665@iti.eg,+2001290094099,https://github.com/ibrahimsaleh1665,https://www.linkedin.com/in/ibrahim-saleh-1665/,0,0,1,2022-09-18
11667,Salma Gamal,F,19,Fayoum,2025-07-01,Cloud Engineering,0.45,27,60,85.2,1,Google,0.0,0.0,2,Intern,Raya,Eng. Ahmed,salma.gamal1666@iti.eg,+2001261949096,https://github.com/salmagamal1666,https://www.linkedin.com/in/salma-gamal-1666/,4,0,0,
11668,Mona Elmasry,F,23,Minya,2023-03-01,Web Application Development,0.637,38,60,78.6,2,"AWS,Udacity",0.0,0.0,5,Full-time,Sumerge,Eng. Ahmed,mona.elmasry1667@iti.eg,+2001570690954,https://github.com/monaelmasry1667,https://www.linkedin.com/in/mona-elmasry-1667/,2,0,0,
11669,Abdelrahman Shaker,M,23,Red Sea,2025-04-01,Data Science,0.689,66,96,100.0,1,Udemy,11.44,1.43,7,Unemployed,,Eng. Rania,abdelrahman.shaker1668@iti.eg,+2001531796034,https://github.com/abdelrahmanshaker1668,https://www.linkedin.com/in/abdelrahman-shaker-1668/,0,0,1,2025-11-11
11670,Shaimaa Said,F,25,Gharbia,2022-08-01,Power BI Development,0.778,56,72,86.4,5,"IBM,Microsoft,Udacity,Udemy",37.91,3.16,6,Further Study,,Eng. Rania,shaimaa.said1669@iti.eg,+2001098311168,https://github.com/shaimaasaid1669,,0,0,1,2023-01-16
11671,Abdelrahman Saleh,M,20,Sharqia,2023-12-01,Cloud Engineering,0.635,46,72,69.5,1,Microsoft,0.0,0.0,7,Full-time,Sumerge,Dr. Heba,abdelrahman.saleh1670@iti.eg,+2001558304295,https://github.com/abdelrahmansaleh1670,https://www.linkedin.com/in/abdelrahman-saleh-1670/,0,0,0,
11672,Amr Nasser,M,18,Alexandria,2023-06-01,AI Engineering,0.755,45,60,100.0,0,,0.0,0.0,10,Intern,Fawry,Dr. Hossam,amr.nasser1671@iti.eg,+2001119614447,https://github.com/amrnasser1671,https://www.linkedin.com/in/amr-nasser-1671/,1,0,1,2023-10-19
11673,Mohamed Attia,M,26,Gharbia,2024-06-01,Data Engineering,0.421,35,84,95.1,0,,23.32,2.33,3,Full-time,Raya,Dr. Heba,mohamed.attia1672@iti.eg,+2001179909891,https://github.com/mohamedattia1672,https://www.linkedin.com/in/mohamed-attia-1672/,1,0,0,
11674,Hany Sami,M,29,Qalyubia,2024-04-01,Data Analysis,0.692,58,84,81.5,5,,46.23,11.56,5,Full-time,,Dr. Karim,hany.sami1673@iti.eg,+2001123159430,https://github.com/hanysami1673,https://www.linkedin.com/in/hany-sami-1673/,1,0,1,2024-10-14
11675,Hassan Fouad,M,27,Sharqia,2022-01-01,Power BI Development,0.741,71,96,88.7,1,IBM,0.0,0.0,8,Intern,Etisalat Misr,Dr. Heba,hassan.fouad1674@iti.eg,+2001066244668,https://github.com/hassanfouad1674,https://www.linkedin.com/in/hassan-fouad-1674/,2,0,1,2022-08-13
11676,Khaled Said,M,23,Luxor,2025-06-01,Web Application Development,0.659,40,60,80.5,3,"Google,Udacity",0.0,0.0,3,Intern,Sumerge,Eng. Rania,khaled.said1675@iti.eg,+2001533340105,https://github.com/khaledsaid1675,https://www.linkedin.com/in/khaled-said-1675/,2,0,1,2025-10-19
11677,Omar Lotfy,M,27,Qena,2025-05-01,Web Application Development,0.825,79,96,92.1,1,Microsoft,0.0,0.0,3,Part-time,Careem,Eng. Ahmed,omar.lotfy1676@iti.eg,+2001100440799,https://github.com/omarlotfy1676,https://www.linkedin.com/in/omar-lotfy-1676/,1,0,1,2025-12-11
11678,Lobna Fathy,F,23,Assiut,2022-08-01,Data Science,0.647,47,72,100.0,6,,0.0,0.0,3,Intern,DXC,Eng. Rania,lobna.fathy1677@iti.eg,+2001578355722,https://github.com/lobnafathy1677,https://www.linkedin.com/in/lobna-fathy-1677/,4,0,0,
11679,Walid Lotfy,M,22,Sharqia,2024-10-01,Web Application Development,0.758,64,84,100.0,3,"DataCamp,Google,Udemy",0.0,0.0,5,Full-time,Fawry,Dr. Hossam,walid.lotfy1678@iti.eg,+2001228125889,https://github.com/walidlotfy1678,,1,0,1,2025-04-15
11680,Asmaa Mostafa,F,25,Alexandria,2022-12-01,Web Application Development,0.682,49,72,87.3,2,Google,23.16,7.72,3,Intern,Orange,Dr. Karim,asmaa.mostafa1679@iti.eg,+2001231675842,https://github.com/asmaamostafa1679,https://www.linkedin.com/in/asmaa-mostafa-1679/,0,0,1,2023-05-18
11681,Yehia Saleh,M,23,Red Sea,2025-06-01,AI Engineering,0.623,60,96,72.5,3,"Coursera,Google,Microsoft",22.61,22.61,3,Further Study,,Eng. Mona,yehia.saleh1680@iti.eg,+2001238394265,https://github.com/yehiasaleh1680,https://www.linkedin.com/in/yehia-saleh-1680/,4,0,0,
11682,Reem Nasser,F,25,Sharqia,2024-12-01,Data Science,0.576,35,60,81.9,2,"Google,Udemy",10.41,5.21,6,Intern,ITWorx,Dr. Karim,reem.nasser1681@iti.eg,+2001215701131,https://github.com/reemnasser1681,https://www.linkedin.com/in/reem-nasser-1681/,3,0,0,
11683,Doaa Lotfy,F,19,Giza,2023-04-01,AI Engineering,0.551,40,72,80.6,0,,0.0,0.0,3,Further Study,,Dr. Hossam,doaa.lotfy1682@iti.eg,+2001136914503,https://github.com/doaalotfy1682,https://www.linkedin.com/in/doaa-lotfy-1682/,2,0,0,
11684,Asmaa Gamal,F,20,Giza,2023-08-01,Web Application Development,0.4,29,72,79.2,0,,9.02,3.01,4,Full-time,,Eng. Mona,asmaa.gamal1683@iti.eg,+2001521841292,https://github.com/asmaagamal1683,https://www.linkedin.com/in/asmaa-gamal-1683/,2,0,0,
11685,Alaa Saleh,M,31,Fayoum,2023-06-01,Data Engineering,0.668,64,96,95.6,1,Google,18.78,4.7,7,Freelancer,,Eng. Rania,alaa.saleh1684@iti.eg,+2001165258762,https://github.com/alaasaleh1684,https://www.linkedin.com/in/alaa-saleh-1684/,1,0,1,2024-01-11
11686,Mohamed Hegazy,M,25,Minya,2025-05-01,Data Science,0.557,33,60,100.0,1,Google,0.0,0.0,4,Full-time,Valu,Dr. Hossam,mohamed.hegazy1685@iti.eg,+2001210723490,https://github.com/mohamedhegazy1685,https://www.linkedin.com/in/mohamed-hegazy-1685/,1,0,0,
11687,Abdelrahman Ali,M,18,Beni Suef,2022-08-01,Cloud Engineering,0.676,49,72,87.1,4,"DataCamp,Microsoft,Udemy",0.0,0.0,3,Intern,,Eng. Rania,abdelrahman.ali1686@iti.eg,+2001090212878,https://github.com/abdelrahmanali1686,https://www.linkedin.com/in/abdelrahman-ali-1686/,1,0,1,2023-01-16
11688,Reem Fouad,F,18,Gharbia,2024-09-01,Data Engineering,0.855,72,84,85.8,4,"IBM,Microsoft,Udacity",0.0,0.0,4,Intern,Fawry,Dr. Heba,reem.fouad1687@iti.eg,+2001077439343,https://github.com/reemfouad1687,https://www.linkedin.com/in/reem-fouad-1687/,1,0,1,2025-03-16
11689,Karim Hegazy,M,25,Luxor,2025-04-01,Web Application Development,0.429,41,96,76.6,1,Microsoft,0.0,0.0,5,Part-time,,Eng. Ahmed,,+2001274609807,https://github.com/karimhegazy1688,https://www.linkedin.com/in/karim-hegazy-1688/,2,0,1,2025-11-11
11690,Nada Ibrahim,F,28,Qalyubia,2022-06-01,Data Science,0.459,39,84,87.4,0,,27.53,13.77,3,Freelancer,,Eng. Ahmed,nada.ibrahim1689@iti.eg,,https://github.com/nadaibrahim1689,https://www.linkedin.com/in/nada-ibrahim-1689/,4,0,0,
11691,Youssef Kamal,M,21,Qena,2022-11-01,Power BI Development,0.879,84,96,100.0,2,AWS,10.89,1.82,3,Further Study,,Dr. Karim,youssef.kamal1690@iti.eg,+2001239030464,https://github.com/youssefkamal1690,https://www.linkedin.com/in/youssef-kamal-1690/,1,0,1,2023-06-13
11692,Abdelrahman Hassan,M,26,Beni Suef,2023-06-01,Software Testing,0.827,50,60,94.2,1,Udemy,0.0,0.0,0,Full-time,ITWorx,Dr. Hossam,abdelrahman.hassan1691@iti.eg,+2001081668666,https://github.com/abdelrahmanhassan1691,https://www.linkedin.com/in/abdelrahman-hassan-1691/,3,0,1,2023-10-19
11693,Hany Fouad,M,20,Monufia,2024-09-01,Data Analysis,0.4,24,60,81.8,0,,0.0,0.0,0,Full-time,Raya,Dr. Hossam,hany.fouad1692@iti.eg,+2001194843181,https://github.com/hanyfouad1692,https://www.linkedin.com/in/hany-fouad-1692/,4,0,0,
11694,Osama Fathy,M,22,Beni Suef,2023-03-01,Cybersecurity,0.667,64,96,80.5,0,,0.0,0.0,5,Unemployed,,Dr. Amr,osama.fathy1693@iti.eg,+2001100159756,https://github.com/osamafathy1693,https://www.linkedin.com/in/osama-fathy-1693/,1,0,1,2023-10-11
11695,Mona Ibrahim,F,24,Giza,2024-09-01,Data Science,0.53,51,96,74.6,0,,0.0,0.0,3,Full-time,Raya,Dr. Heba,mona.ibrahim1694@iti.eg,+2001058354970,https://github.com/monaibrahim1694,,0,0,0,
11696,Youssef Fathy,M,26,Luxor,2024-01-01,Cloud Engineering,0.557,47,84,83.0,5,"Coursera,DataCamp,IBM,Microsoft",0.0,0.0,3,Unemployed,,Eng. Rania,youssef.fathy1695@iti.eg,+2001546558269,https://github.com/yousseffathy1695,https://www.linkedin.com/in/youssef-fathy-1695/,3,0,0,
11697,Hassan Sami,M,28,Monufia,2022-10-01,Data Engineering,0.691,66,96,85.6,2,"Coursera,Microsoft",4.96,0.41,5,Intern,Etisalat Misr,Eng. Ahmed,hassan.sami1696@iti.eg,+2001022851386,https://github.com/hassansami1696,https://www.linkedin.com/in/hassan-sami-1696/,0,0,1,2023-05-13
11698,Abdelrahman Fathy,M,25,Minya,2025-04-01,Data Engineering,0.566,54,96,92.1,2,"DataCamp,Microsoft",28.31,28.31,3,Full-time,ITWorx,Eng. Rania,abdelrahman.fathy1697@iti.eg,+2001266744281,https://github.com/abdelrahmanfathy1697,https://www.linkedin.com/in/abdelrahman-fathy-1697/,3,0,0,
11699,Hagar Hassan,F,25,Qalyubia,2025-04-01,Web Application Development,0.611,59,96,86.6,1,Google,0.0,0.0,1,Full-time,SWVL,Dr. Amr,hagar.hassan1698@iti.eg,+2001073748246,https://github.com/hagarhassan1698,https://www.linkedin.com/in/hagar-hassan-1698/,1,0,0,
11700,Ali Fouad,M,20,Beni Suef,2024-06-01,Software Testing,0.625,60,96,91.8,4,"Google,IBM,Udacity,Udemy",0.0,0.0,2,Part-time,Vodafone,Eng. Mona,ali.fouad1699@iti.eg,+2001274889079,https://github.com/alifouad1699,,2,0,0,
11701,Asmaa Mostafa,F,26,Luxor,2024-01-01,Data Engineering,0.4,24,60,88.9,1,Microsoft,0.0,0.0,3,Unemployed,,Eng. Ahmed,asmaa.mostafa1700@iti.eg,+2001548594065,https://github.com/asmaamostafa1700,https://www.linkedin.com/in/asmaa-mostafa-1700/,2,0,0,
11702,Asmaa Shaker,F,21,Beni Suef,2022-10-01,Web Application Development,0.518,31,60,74.4,2,"Coursera,Udemy",0.0,0.0,5,Part-time,ITWorx,Eng. Mona,asmaa.shaker1701@iti.eg,+2001278971850,https://github.com/asmaashaker1701,,3,0,1,2023-02-18
11703,Hassan Saleh,M,28,Beheira,2023-06-01,AI Engineering,0.717,60,84,74.3,2,"IBM,Udemy",10.95,1.37,0,Intern,Valu,Eng. Rania,hassan.saleh1702@iti.eg,+2001130612420,https://github.com/hassansaleh1702,https://www.linkedin.com/in/hassan-saleh-1702/,1,0,1,2023-12-14
11704,Hala Fouad,F,31,Beni Suef,2025-05-01,Data Analysis,0.523,50,96,88.5,2,"Microsoft,Udemy",0.0,0.0,7,Further Study,,Eng. Rania,hala.fouad1703@iti.eg,+2001150383633,https://github.com/halafouad1703,https://www.linkedin.com/in/hala-fouad-1703/,1,0,0,
11705,Youssef Kamal,M,25,Luxor,2022-01-01,Software Testing,0.735,44,60,82.2,1,AWS,0.0,0.0,5,Intern,Careem,Eng. Ahmed,youssef.kamal1704@iti.eg,+2001103849164,https://github.com/youssefkamal1704,https://www.linkedin.com/in/youssef-kamal-1704/,1,0,1,2022-05-21
11706,Yehia Said,M,25,Qena,2024-12-01,Web Application Development,0.493,47,96,77.8,1,Udemy,0.0,0.0,1,Full-time,Vodafone,Eng. Mona,yehia.said1705@iti.eg,+2001149034453,https://github.com/yehiasaid1705,https://www.linkedin.com/in/yehia-said-1705/,2,0,1,2025-07-13
11707,Sara Ibrahim,F,18,Qalyubia,2025-04-01,AI Engineering,0.645,54,84,92.1,2,"AWS,DataCamp",5.71,2.85,5,Intern,SWVL,Eng. Ahmed,sara.ibrahim1706@iti.eg,+2001508807416,https://github.com/saraibrahim1706,https://www.linkedin.com/in/sara-ibrahim-1706/,0,0,0,
11708,Karim Saleh,M,22,Qena,2023-03-01,Data Analysis,0.4,38,96,79.5,0,,0.0,0.0,4,Part-time,Raya,Eng. Mona,karim.saleh1707@iti.eg,,https://github.com/karimsaleh1707,https://www.linkedin.com/in/karim-saleh-1707/,5,0,0,
11709,Salma Mostafa,F,25,Assiut,2022-12-01,Data Engineering,0.478,46,96,77.0,1,AWS,0.0,0.0,4,Full-time,,Dr. Karim,salma.mostafa1708@iti.eg,+2001200544773,https://github.com/salmamostafa1708,https://www.linkedin.com/in/salma-mostafa-1708/,0,0,0,
11710,Salma Nasser,F,21,Qena,2022-12-01,Cybersecurity,0.483,29,60,80.4,0,,9.45,1.89,4,Freelancer,,Eng. Ahmed,salma.nasser1709@iti.eg,+2001002643372,https://github.com/salmanasser1709,https://www.linkedin.com/in/salma-nasser-1709/,5,0,0,
11711,Tarek Lotfy,M,22,Aswan,2024-03-01,Software Testing,0.805,68,84,85.3,2,"DataCamp,Microsoft",0.0,0.0,7,Full-time,Etisalat Misr,Eng. Mona,tarek.lotfy1710@iti.eg,+2001084227996,https://github.com/tareklotfy1710,https://www.linkedin.com/in/tarek-lotfy-1710/,0,0,1,2024-09-13
11712,Mostafa Farag,M,22,Sohag,2023-05-01,Data Engineering,0.744,54,72,77.5,0,,10.21,5.11,10,Intern,Instabug,Eng. Rania,mostafa.farag1711@iti.eg,+2001564502323,https://github.com/mostafafarag1711,https://www.linkedin.com/in/mostafa-farag-1711/,2,0,1,2023-10-16
11713,Ahmed Elmasry,M,20,Assiut,2022-11-01,Data Engineering,0.4,24,60,94.1,0,,0.0,0.0,4,Intern,Careem,Dr. Amr,ahmed.elmasry1712@iti.eg,+2001275634135,https://github.com/ahmedelmasry1712,https://www.linkedin.com/in/ahmed-elmasry-1712/,3,0,0,
11714,Alaa Elsayed,M,19,Sohag,2023-09-01,Data Analysis,0.4,29,72,82.2,1,Google,20.03,10.02,0,Full-time,Fawry,Dr. Hossam,alaa.elsayed1713@iti.eg,+2001069775452,https://github.com/alaaelsayed1713,https://www.linkedin.com/in/alaa-elsayed-1713/,2,0,0,
11715,Hassan Ibrahim,M,19,Minya,2023-06-01,Software Testing,0.524,50,96,86.8,0,,0.0,0.0,8,Unemployed,,Eng. Rania,hassan.ibrahim1714@iti.eg,+2001188628672,https://github.com/hassanibrahim1714,https://www.linkedin.com/in/hassan-ibrahim-1714/,1,0,0,
11716,Nour Mostafa,F,26,Beni Suef,2023-06-01,Web Application Development,0.523,44,84,71.1,1,Google,0.0,0.0,1,Unemployed,,Dr. Hossam,nour.mostafa1715@iti.eg,+2001047760882,https://github.com/nourmostafa1715,https://www.linkedin.com/in/nour-mostafa-1715/,0,0,0,
11717,Aya Kamal,F,27,Luxor,2023-09-01,Data Engineering,0.69,66,96,61.3,1,IBM,0.0,0.0,8,Intern,ITWorx,Eng. Ahmed,aya.kamal1716@iti.eg,+2001081432302,https://github.com/ayakamal1716,https://www.linkedin.com/in/aya-kamal-1716/,0,0,1,2024-04-12
11718,Youssef Hegazy,M,21,Beheira,2023-11-01,Data Science,0.4,38,96,72.4,1,DataCamp,0.0,0.0,3,Further Study,,Dr. Hossam,youssef.hegazy1717@iti.eg,+2001233739722,https://github.com/youssefhegazy1717,https://www.linkedin.com/in/youssef-hegazy-1717/,3,0,0,
11719,Tarek Saleh,M,29,Dakahlia,2025-08-01,Cybersecurity,0.662,48,72,61.7,0,,0.0,0.0,5,Part-time,Vodafone,Dr. Hossam,tarek.saleh1718@iti.eg,+2001565696845,https://github.com/tareksaleh1718,https://www.linkedin.com/in/tarek-saleh-1718/,1,0,1,2026-01-16
11720,Tarek Nasser,M,18,Beni Suef,2025-01-01,AI Engineering,0.714,51,72,88.7,0,,0.0,0.0,3,Further Study,,Dr. Heba,tarek.nasser1719@iti.eg,+2001588024812,https://github.com/tareknasser1719,https://www.linkedin.com/in/tarek-nasser-1719/,0,0,1,2025-06-18
